lat,lng,pop
21.332,95.0866,126938.0
41.0167,70.1333,126962.0
22.6572,88.8942,125254.0
5.8219,-73.0297,126670.0
39.7431,-8.8069,126897.0
35.1833,-6.15,125008.0
23.4088,88.3657,125543.0
41.4676,12.9037,126470.0
52.2053,0.1192,123867.0
16.6167,120.3167,125640.0
50.7167,-3.5333,124180.0
37.4003,-79.1909,126814.0
-2.1,106.1,125933.0
14.2833,121.4167,123574.0
15.17,77.38,126270.0
33.6458,130.6914,126136.0
-19.8858,-43.8069,126269.0
-12.1167,17.3,126631.0
34.2663,-118.749,126589.0
-21.2258,-43.7739,126284.0
51.8917,0.903,121859.0
22.95,88.42,124939.0
25.533,-103.25,118337.0
22.71,88.35,124577.0
20.15,94.95,125973.0
-9.5469,16.3387,125856.0
-7.4706,110.2178,124912.0
37.5455,115.5663,124716.0
12.0,105.45,118242.0
12.8705,11.04,125817.0
52.5167,6.1,124914.0
55.9167,38.0,125634.0
54.0333,38.2667,125647.0
14.3333,-91.0167,125473.0
11.9136,109.1369,125311.0
6.2,10.66,125486.0
40.9319,14.1956,124361.0
10.1875,-67.4611,122571.0
-23.5278,-46.9028,118832.0
14.4741,-90.6247,125000.0
54.95,-1.6,120046.0
15.1167,105.7833,119848.0
57.0337,9.9166,122219.0
18.9333,-70.4,125338.0
35.7581,139.5297,116477.0
43.0117,-78.7569,125509.0
15.2167,120.6667,124188.0
-29.755,-57.0878,125435.0
10.9556,-63.8478,120924.0
35.3493,-94.3695,125354.0
-22.4689,-44.4469,125214.0
34.7119,135.6233,118799.0
42.6056,-5.57,122051.0
26.3383,31.8917,102597.0
39.0259,111.0683,124002.0
42.5864,-87.8765,124972.0
13.5833,-2.4167,124580.0
33.5722,36.4019,123494.0
35.2335,-97.3471,124880.0
27.844,105.0451,124458.0
19.25,-103.7333,117600.0
38.5236,-8.8935,123684.0
33.8439,35.9072,100000.0
37.0694,115.6591,122917.0
52.7333,15.25,123341.0
52.4231,10.7872,124151.0
16.55,104.75,124000.0
42.4614,-83.6526,124694.0
40.7894,43.8475,121976.0
56.9167,59.95,124447.0
33.1333,73.75,124352.0
-25.6167,27.7667,122497.0
36.2039,127.0847,124246.0
25.6667,-100.3,122659.0
36.1275,-5.4539,122982.0
40.0249,-105.2523,124345.0
4.3313,18.5163,124176.0
47.6597,23.5819,123738.0
34.5781,135.5517,117186.0
48.1214,38.9453,124000.0
44.2222,42.0575,122395.0
-6.3356,108.319,123263.0
52.9527,63.13,124000.0
50.8392,4.3297,117412.0
45.695,9.67,120923.0
31.7411,130.7631,123812.0
15.3075,120.9453,122968.0
9.2467,-74.7594,123906.0
11.3778,-72.2414,123757.0
13.7167,-89.1667,120200.0
26.3792,127.8575,122371.0
15.8777,108.3327,121716.0
42.0692,48.2958,123720.0
-33.7,-71.2167,123627.0
36.535,-6.2975,114244.0
-6.7415,111.0347,122785.0
50.8667,5.6833,121565.0
24.3512,114.1293,123469.0
30.4667,30.9333,117240.0
6.1333,-5.9333,123184.0
32.4543,-99.7384,123420.0
-53.1627,-70.9081,123403.0
-21.5508,-45.43,123081.0
26.612,-81.6388,123378.0
50.3239,19.1947,122712.0
39.259,127.356,122934.0
22.7736,-102.5736,122889.0
13.0833,-1.0833,122949.0
-26.2672,28.1219,121536.0
48.8611,2.4436,109914.0
34.4833,136.7167,122432.0
47.1414,129.2577,121367.0
-1.0628,-46.7728,122881.0
9.3667,122.8,122747.0
-20.5569,-48.5678,119243.0
37.7803,38.6217,122774.0
16.3078,-91.9683,122821.0
53.748,-2.482,117963.0
10.0667,-72.5667,122734.0
19.6917,-100.5536,122619.0
51.51,-0.59,119070.0
14.6379,-89.9904,122483.0
42.4643,14.2142,119217.0
36.4619,7.4258,120004.0
30.5958,50.2417,122604.0
22.79,88.32,121110.0
0.7333,124.3167,120597.0
25.476,100.5505,121959.0
29.5585,-95.3215,122460.0
-12.5546,28.2604,122336.0
13.4692,144.7332,122411.0
14.4142,77.715,121874.0
3.8,10.1333,122300.0
32.5178,130.6181,122134.0
32.93,-5.66,117510.0
10.2,-71.3,122124.0
40.7167,19.55,120655.0
30.7258,72.6447,121401.0
25.5833,83.5667,121020.0
55.8,38.9667,118822.0
20.8175,105.3375,121309.0
12.6242,-87.1297,121793.0
23.3333,86.3667,121067.0
34.5094,135.7925,121604.0
26.2458,127.7219,115855.0
33.4933,49.075,121608.0
-20.6578,-40.5108,121506.0
-23.7108,-46.4128,120396.0
-17.0667,15.7333,121537.0
19.95,-72.8333,121220.0
22.5111,113.3161,119517.0
39.4421,114.23,121110.0
38.7217,139.8217,121371.0
-28.4572,21.2425,121189.0
37.8723,-122.276,121363.0
52.55,19.7,120000.0
32.9717,-96.7093,121323.0
40.5698,-122.365,121313.0
39.8321,-105.1511,121272.0
17.45,121.4583,121033.0
7.8847,-76.635,121003.0
34.0326,-118.1691,121187.0
37.0692,15.2875,121171.0
48.9356,2.3539,112091.0
-23.5508,-51.4608,120919.0
-22.9708,-46.9958,120258.0
17.5944,-99.1778,120790.0
-29.9508,-51.0939,118278.0
28.9833,-10.0667,118318.0
27.0813,-109.4461,120926.0
42.6986,2.8956,119188.0
30.47,70.9644,120479.0
37.077,-113.577,120899.0
51.5339,9.9356,119801.0
45.7891,-108.5524,120728.0
-12.5667,16.2333,120677.0
41.5333,-8.6167,120391.0
37.95,23.7,100641.0
19.8333,-98.9833,119442.0
27.0375,88.2631,118805.0
35.7631,50.9172,119418.0
14.9167,120.7667,118471.0
19.6833,-99.1833,110385.0
29.4774,119.2853,120300.0
47.9025,1.909,116238.0
43.1039,141.5361,119819.0
39.1357,-121.6381,120456.0
35.8794,139.5197,112745.0
-21.1378,-47.99,120152.0
62.8925,27.6783,120246.0
-23.5286,-46.345,113793.0
32.4833,3.6667,120000.0
15.0933,120.8283,119497.0
9.65,-68.5833,120000.0
13.3167,-87.2167,120000.0
34.8992,136.9267,117544.0
-23.2108,-46.8278,116601.0
44.0151,-92.4778,119942.0
-21.1378,-48.9728,119480.0
20.95,-17.0333,118000.0
51.7361,0.4798,115369.0
51.81,4.67,118654.0
16.43,80.99,118167.0
-34.7667,-58.4,112580.0
35.9522,50.6075,119512.0
47.24,6.02,117912.0
42.5209,-71.7717,119690.0
43.8583,-79.0364,119677.0
36.5224,-82.5453,119666.0
30.4355,120.3645,118263.0
14.8833,120.4667,118209.0
46.7756,-92.1392,119476.0
22.6199,113.2895,117976.0
34.3,74.47,118608.0
-24.7139,-53.7428,119313.0
54.1667,19.4,119317.0
43.2167,44.7667,117936.0
-25.5928,-49.41,119123.0
49.1203,6.1778,116581.0
14.9108,-91.3606,118960.0
-9.4078,-38.2219,119214.0
-22.8167,-45.2278,119073.0
40.5333,-3.6333,116589.0
-9.5333,-77.5333,118836.0
51.2089,3.2242,118284.0
34.9416,-81.0244,119105.0
33.5328,130.4703,111144.0
14.9496,120.7587,117160.0
33.8814,10.0983,116323.0
37.0047,-121.5855,118993.0
10.2431,-66.8622,117707.0
-3.31,17.38,118211.0
51.9,-2.0667,116447.0
42.3759,-71.1185,118927.0
44.6333,41.9333,117446.0
60.9804,25.655,118119.0
55.7667,37.8667,106990.0
54.2333,49.5833,116055.0
8.5304,37.97,114534.0
46.0667,11.1167,117997.0
39.2958,116.4897,118494.0
34.0153,71.9747,118594.0
27.7,83.45,118462.0
-1.5058,-48.6258,118537.0
20.0667,-97.05,110415.0
35.7056,139.3536,112110.0
-21.2889,-50.34,118352.0
13.2167,123.5167,118096.0
51.5232,6.9253,117383.0
-29.7178,-52.4258,118374.0
36.0658,139.5222,116777.0
29.5935,-95.6357,118488.0
58.4094,15.6257,115672.0
-23.5469,-47.4378,117794.0
23.5193,116.4055,117110.0
44.2225,12.0408,117863.0
34.6919,135.7006,116174.0
6.4,125.6,118197.0
11.0333,-63.8628,117513.0
37.4947,139.9297,117924.0
35.7964,7.3928,116064.0
29.4128,-94.9658,118169.0
11.5204,13.69,118121.0
-4.455,-43.8858,118038.0
41.6559,-91.5303,118041.0
48.1333,17.1167,114000.0
14.8869,120.8569,114432.0
43.4199,-83.9501,117958.0
-14.4333,28.45,117517.0
32.5822,131.665,117711.0
-13.1333,28.4,117579.0
16.9959,7.9828,117770.0
48.6239,22.295,114897.0
19.6667,78.5333,117167.0
55.1,36.6167,115029.0
11.7139,-72.2658,117674.0
6.9886,-73.0503,117364.0
39.7575,-121.8152,117668.0
14.8333,120.8833,113415.0
41.2671,125.3529,116621.0
-1.5167,37.2667,114109.0
-33.0806,-68.4706,117399.0
14.1667,121.2167,115353.0
50.7667,16.2833,116069.0
-25.05,33.65,116343.0
53.6136,-2.161,110194.0
10.6308,-4.7589,117200.0
48.4833,9.2167,115966.0
49.1044,-122.5827,117285.0
39.161,-75.5203,117282.0
16.236,80.054,116250.0
10.06,-12.87,117062.0
27.9183,-110.8989,117253.0
51.7167,94.45,116015.0
4.95,9.9167,117063.0
7.05,125.7333,116771.0
4.8147,-74.3553,117133.0
3.9036,-76.2986,116893.0
-11.8333,15.0,117000.0
47.95,21.7167,116554.0
41.157,126.29,116760.0
-32.8833,-68.8333,114822.0
-37.3167,-59.1333,116917.0
27.9789,-82.7622,116946.0
20.4,78.1333,116551.0
33.2847,131.4911,115992.0
45.1517,26.8167,115494.0
-18.6489,-48.1869,116871.0
-23.3556,-47.8569,116682.0
-0.7167,8.7833,116836.0
35.6536,139.7092,102056.0
40.7267,8.5592,116641.0
47.7041,-116.7935,116834.0
-20.66,-43.7858,116512.0
-31.3308,-54.1069,116794.0
24.8894,74.6239,116406.0
34.9167,-2.3167,109237.0
3.0083,-76.4839,116535.0
36.6224,-121.8191,116720.0
56.0424,12.721,113816.0
-37.0167,-73.1333,116262.0
39.0871,-94.3501,116672.0
40.8662,-73.2164,116669.0
48.95,2.25,110213.0
26.8167,87.2667,116181.0
10.94,-14.3,116270.0
49.4428,1.0886,111360.0
10.1,122.8667,116240.0
19.7072,-99.7867,110560.0
33.9697,35.6156,102221.0
40.6024,-112.0008,116480.0
5.0292,119.7731,116118.0
12.9496,100.893,115840.0
34.1167,72.4667,115018.0
36.935,101.6736,114712.0
16.4333,102.8333,115928.0
33.45,129.9686,116052.0
55.5669,38.2303,116077.0
25.7851,55.9479,115949.0
-3.4939,-39.5789,116065.0
23.1252,-82.3007,115180.0
27.0333,14.4333,116016.0
14.9,5.2599,115956.0
40.4027,115.5126,114569.0
35.8567,139.5492,110400.0
9.2033,-66.0103,115902.0
27.9367,-82.3,115911.0
15.0789,120.9419,115713.0
39.1637,-86.5257,115884.0
-23.35,43.6667,115319.0
36.9617,140.0461,115602.0
35.0167,136.9,113144.0
41.3242,19.4558,113249.0
46.7598,36.7845,114205.0
-22.5667,-55.7167,115583.0
-20.7511,-51.6783,115561.0
43.8081,143.8942,115441.0
16.07,120.4025,113185.0
34.0739,-118.0291,115487.0
33.9603,133.2834,114971.0
32.9066,-80.0722,115382.0
33.1247,-117.2837,115382.0
22.97,88.4,103920.0
-42.773,-65.0366,115353.0
13.4167,123.4167,114457.0
36.3144,139.5783,114842.0
36.8625,10.1956,114486.0
48.87,37.625,113196.0
50.3597,7.5978,114024.0
54.4833,53.4833,113929.0
5.7143,-72.9339,114486.0
45.5339,-94.1718,115028.0
-23.2008,-47.2869,114171.0
27.4367,109.678,113907.0
34.35,132.3333,114699.0
28.2,-105.5,114783.0
44.75,19.2167,114663.0
23.8163,108.8847,114496.0
18.1,78.85,114091.0
10.39,-9.31,114009.0
33.4928,-117.1315,114761.0
53.55,8.5833,113634.0
31.7514,34.9886,114371.0
-34.8167,-55.95,112449.0
36.8278,-119.6831,114584.0
-34.7,-58.2833,109914.0
35.7769,140.0008,109370.0
13.826,121.396,114068.0
10.3204,76.97,114308.0
53.43,-1.357,109691.0
34.7686,137.9983,113954.0
3.17,113.03,114058.0
43.6112,-116.3968,114161.0
48.484,-123.381,114148.0
14.1167,122.95,111700.0
-7.77,35.69,111820.0
-12.3833,16.9333,114000.0
51.6167,7.2,112267.0
35.95,68.7,113500.0
35.3833,136.2833,113740.0
4.2448,117.8911,113809.0
47.75,7.34,108942.0
-14.0814,14.0764,113825.0
30.1738,-95.5134,113819.0
21.2757,110.3221,107819.0
-33.7242,18.9558,112045.0
34.05,131.5667,113170.0
35.25,136.25,113191.0
-3.89,-38.6858,113561.0
23.9722,121.6064,110000.0
14.4167,120.85,110807.0
-23.0058,-46.8389,113284.0
-21.12,-42.9428,113300.0
-0.3097,100.3753,113326.0
-23.62,-45.4128,113317.0
8.3697,124.8644,113200.0
-11.6667,16.1667,113417.0
-11.76,27.25,113347.0
36.5011,8.7803,113116.0
49.5964,11.0044,111962.0
35.2347,128.3575,113335.0
18.012,-66.6198,113401.0
53.5228,-1.1325,109805.0
13.7,123.0667,112994.0
50.9917,7.1367,111966.0
-16.3778,-39.58,113191.0
18.1667,76.05,112085.0
66.0847,76.6789,113254.0
-17.3333,-63.3833,112837.0
4.7306,-74.2639,112254.0
39.8837,-105.0624,113166.0
14.0167,121.5833,112658.0
14.49,-4.18,108456.0
8.9833,1.1333,113000.0
-34.65,-58.65,107786.0
35.4167,7.1333,108580.0
45.55,11.55,111620.0
33.6667,-117.9135,113003.0
-41.15,-71.3,112887.0
43.1833,141.0,112452.0
58.1467,7.9956,112588.0
52.1333,4.65,110986.0
32.5183,-92.0774,112891.0
-34.8167,-58.4667,109644.0
35.1128,136.2078,112459.0
10.2606,-66.6639,112357.0
43.0961,-75.226,112650.0
10.1692,-70.0783,112600.0
18.1951,120.5918,111651.0
22.3566,113.5919,109152.0
22.8,88.37,111251.0
39.1444,141.1389,112402.0
51.1802,7.1872,110994.0
34.5578,135.6061,108373.0
50.0833,45.4,111100.0
-25.4589,-49.5278,112377.0
55.9333,37.5,108861.0
42.0667,19.5,112276.0
50.9272,11.5864,111407.0
14.9,120.2333,111912.0
-0.035,-51.175,112218.0
40.85,69.6,112078.0
14.4333,120.9,107535.0
35.2083,4.1739,111787.0
37.7667,-3.7711,111932.0
-22.8728,-42.3428,112008.0
26.2428,-80.1312,112118.0
10.6833,124.8333,111848.0
-19.0089,-57.6528,112058.0
55.6011,38.1161,107994.0
26.7468,-80.1316,111955.0
6.8567,7.3958,111017.0
38.9347,141.1266,111824.0
32.65,-16.9167,111892.0
48.6936,6.1846,104885.0
-19.5389,-40.6308,111788.0
51.272,0.529,107627.0
7.95,39.1167,110088.0
26.9333,-105.6667,104836.0
42.5667,12.65,111189.0
40.8637,29.3194,107883.0
42.492,-92.3522,111631.0
-2.6278,-56.7358,111575.0
49.7557,6.6394,110636.0
45.7,-73.6333,111575.0
50.4667,4.8667,110939.0
30.4555,120.4433,110352.0
14.902,120.849,108836.0
55.5725,42.0514,109072.0
-26.4833,31.3667,110508.0
34.4992,135.5972,108735.0
47.9525,-122.1669,111475.0
40.9937,118.6735,110646.0
36.1314,139.6018,110622.0
32.7867,-115.5586,111425.0
22.72,88.38,108496.0
33.0303,130.4461,110054.0
-33.6667,-65.4667,111391.0
2.7833,45.5,111308.0
47.4992,8.7267,109775.0
44.5381,18.6761,110979.0
50.0125,20.9883,110956.0
34.4167,8.7833,111170.0
12.8866,45.0279,105248.0
52.6289,4.744,107822.0
12.8804,10.45,111014.0
35.6619,-105.9819,111269.0
37.4667,49.4667,110643.0
32.2917,72.35,110868.0
33.9379,-118.1312,111126.0
28.4797,-82.53,111076.0
51.2667,-1.0876,107355.0
-18.17,-47.9419,110983.0
42.6389,-71.3217,110997.0
13.7167,-89.7167,110501.0
13.9214,-89.845,110511.0
39.5926,-104.8674,110937.0
15.73,-88.6,110846.0
28.9381,53.6481,110825.0
35.0111,37.0531,110683.0
44.0431,42.8644,108679.0
42.0385,-88.3229,110849.0
-3.6619,33.4231,107362.0
16.6164,-11.4044,110714.0
19.0522,-104.3158,110735.0
47.5772,34.3575,110669.0
34.7953,109.9378,109696.0
20.4583,94.8732,110553.0
9.9281,-69.5778,110536.0
-22.9789,-49.8708,110282.0
29.2667,51.2158,110567.0
37.9477,-122.339,110567.0
8.2322,-70.8206,110512.0
35.4,0.1333,108587.0
50.7783,121.5213,110438.0
18.4667,-77.9167,110115.0
35.5653,126.8561,110194.0
35.7333,10.5833,110000.0
35.9975,45.8853,110218.0
36.5144,136.5656,110135.0
-1.3333,31.8167,100504.0
9.9167,-68.3,110000.0
36.0365,-95.7809,110198.0
23.6014,116.3257,108592.0
34.2894,133.7978,109165.0
23.07,88.82,108864.0
43.5083,-79.8833,110128.0
37.2939,127.6383,109937.0
50.3,18.95,106846.0
6.6833,124.6667,109319.0
25.9433,-80.2426,110001.0
-13.71,-76.2032,109965.0
46.9074,19.6917,109651.0
31.8167,70.9167,109686.0
11.3167,-12.2833,107695.0
-3.2028,-52.2058,109938.0
14.4833,120.9,100674.0
59.7439,10.2045,109416.0
22.7583,121.1444,108905.0
-19.6189,-43.2269,109783.0
32.6,-6.7667,102019.0
13.3233,121.3028,109587.0
44.0562,-121.3087,109802.0
7.7333,125.1,109624.0
11.1304,2.94,109701.0
44.4877,-73.2314,109763.0
34.8894,135.2253,109243.0
-33.75,25.4,103639.0
8.3067,-73.6153,109621.0
5.8167,125.2,109547.0
14.3167,121.05,106256.0
8.7143,125.7481,109499.0
49.18,-0.37,105512.0
33.3547,10.5053,109409.0
34.001,-117.4705,109527.0
35.1667,8.8333,108794.0
35.3754,103.8612,109300.0
-33.0078,-58.5111,109461.0
36.7256,9.1817,109299.0
-33.5333,-70.7167,98804.0
47.7486,26.6694,106847.0
33.9366,-84.3703,109452.0
10.7333,122.9667,108909.0
16.0167,120.2333,107728.0
36.8747,128.5864,109266.0
45.5023,-122.4413,109381.0
14.2804,39.47,104021.0
-23.8597,35.3472,108824.0
13.6138,100.6104,102291.0
5.7836,-6.5939,108933.0
33.0452,-96.9823,109212.0
20.95,-97.4,109049.0
0.8289,-77.6406,109116.0
35.1186,138.9186,107416.0
45.5272,-122.9361,109128.0
50.8147,-0.3714,109120.0
34.2741,-119.2314,109106.0
47.7667,39.9167,108345.0
-18.7158,-39.8589,109028.0
-12.35,14.7667,108965.0
51.1092,-0.1872,106597.0
34.8167,135.4333,104148.0
31.3333,27.2333,108774.0
47.4817,-52.7971,108860.0
34.7288,-77.3941,108856.0
53.483,-2.2931,103886.0
41.2867,36.33,107510.0
40.2507,-75.6444,108758.0
9.9667,122.6167,108480.0
14.9097,78.0083,108171.0
46.1328,-64.7714,108620.0
30.6667,51.5833,108505.0
12.2,-86.1,108457.0
-20.25,-70.1167,108375.0
33.73,75.15,108505.0
7.7667,125.0,108293.0
26.5167,88.7333,107341.0
12.4504,4.1999,108164.0
39.75,37.0167,108320.0
55.9281,23.3167,107086.0
56.6,84.85,107922.0
10.3003,-67.6336,106206.0
33.9566,-118.3444,108151.0
41.1549,1.1087,106084.0
9.15,18.3833,108061.0
12.6904,28.42,108008.0
-34.6175,-68.3356,107997.0
54.1903,16.1817,106880.0
14.3004,-90.78,107638.0
35.3328,137.1322,106746.0
48.3822,-89.2461,107909.0
48.52,35.87,106082.0
-12.6128,13.1987,107841.0
9.65,123.85,104976.0
48.8978,2.2531,82198.0
45.2,33.3583,106158.0
52.7833,6.9,107471.0
50.8547,4.3386,97005.0
23.7075,120.5439,106653.0
-31.9,26.8833,105309.0
7.2,124.7833,107603.0
30.921,66.4597,107660.0
14.5417,121.0667,65227.0
30.0342,47.9294,107620.0
-1.5069,33.8042,103497.0
-29.1708,-51.5189,107278.0
17.15,79.6167,106805.0
34.1453,71.7308,105414.0
39.7211,64.5458,107566.0
29.4873,-95.1087,107536.0
32.1858,34.9077,100800.0
48.4672,38.7983,105398.0
15.4725,-88.8414,107400.0
14.9442,-91.1105,107193.0
44.8199,-91.4949,107404.0
46.5,11.35,107317.0
37.5053,-120.8588,107317.0
-41.4419,147.145,106153.0
31.1076,-97.3894,107258.0
18.7787,109.5117,107100.0
-4.3167,20.6,107093.0
18.9483,96.4179,106945.0
46.0989,-64.7242,107068.0
55.3833,43.8,104547.0
-34.65,-58.6167,99066.0
47.3404,123.18,106384.0
43.35,132.1833,106692.0
13.95,121.3167,106265.0
63.2017,75.4517,106879.0
5.3306,-72.3906,106822.0
35.778,10.8262,104535.0
11.7833,124.8833,106440.0
36.0769,37.3725,106460.0
25.2836,60.6236,106739.0
8.4363,99.963,106322.0
39.5529,113.1933,105038.0
54.5092,30.4258,106505.0
-8.4614,118.747,106101.0
-7.0244,-37.28,106314.0
-27.7333,-64.25,106441.0
42.4959,-96.3901,106455.0
38.3756,-75.5867,106447.0
10.255,105.9753,103314.0
-20.7189,-46.61,106290.0
26.5642,31.7461,101509.0
36.4167,136.45,106023.0
26.0789,-80.287,106306.0
24.4629,100.135,106054.0
19.4686,-99.5933,105766.0
56.2817,90.5039,105264.0
37.6862,-122.4685,106280.0
20.3,-76.2506,106002.0
25.9861,-98.0889,101481.0
-19.6919,-43.9228,104527.0
14.3838,107.9833,105489.0
8.5667,81.2333,99135.0
-33.35,-70.5167,105833.0
11.6804,10.19,105687.0
-9.9161,-63.0408,105896.0
-2.5319,-44.1078,105121.0
12.3833,-5.4667,104927.0
50.5114,30.7903,102856.0
36.4053,139.3306,105465.0
56.0167,37.85,105479.0
52.6167,38.4667,104349.0
42.3364,-7.8633,104596.0
34.6,43.6833,105700.0
12.6714,123.875,105190.0
14.9106,-92.0581,105178.0
32.3636,-117.0544,100660.0
39.5419,-104.9708,105631.0
33.1088,-96.6735,105623.0
16.05,49.0,105552.0
6.2667,125.2833,105465.0
52.05,29.2333,105439.0
50.6901,3.1817,98089.0
35.4847,51.0828,105393.0
-27.6456,27.2317,103992.0
28.4,69.3,105011.0
53.4541,-2.7461,102629.0
35.9114,140.0503,103908.0
33.5364,130.4789,101603.0
11.93,-85.9561,105171.0
39.9097,41.2756,105317.0
-5.3795,26.98,105202.0
7.2333,124.25,105121.0
51.4592,6.6197,103725.0
50.77,15.0584,104261.0
19.52,-98.88,105165.0
45.45,8.6167,104183.0
-25.85,25.6333,104428.0
29.98,48.47,105080.0
14.6833,120.5333,104173.0
-14.7,16.0667,105090.0
34.0555,-117.9112,105101.0
12.3667,123.6167,104522.0
52.1503,10.3593,104948.0
54.75,83.1,103578.0
39.5729,-119.7157,105006.0
43.4667,-80.5167,104986.0
52.192,-2.22,101891.0
16.8333,81.5,104032.0
38.3554,38.3337,104428.0
48.8988,2.1969,96807.0
56.3,38.1333,104579.0
33.9072,-98.5291,104683.0
23.5899,116.5924,102012.0
51.2369,33.2027,103547.0
-16.6489,-49.4889,104488.0
41.9833,2.8167,101932.0
35.8322,140.1458,103677.0
-8.6189,122.2123,104285.0
36.1283,50.1764,104417.0
36.9761,38.4253,104302.0
37.5521,-122.3122,104430.0
-23.4189,-51.4239,104150.0
-34.6667,-58.5833,94403.0
33.4964,130.5156,103185.0
43.2972,-2.9917,100907.0
-34.6167,-58.5333,95785.0
51.385,0.55,104157.0
26.2817,127.7783,99256.0
6.7297,-3.4964,104020.0
19.7,-103.4667,97750.0
8.2333,123.0,103952.0
-41.2167,174.9167,103400.0
52.0119,4.3594,100011.0
-19.5189,-42.6289,103694.0
33.4489,-7.6486,103026.0
48.6806,26.5806,100462.0
-4.9469,-47.505,104047.0
22.975,88.4344,100575.0
9.4004,80.3999,103717.0
39.2004,-76.859,103991.0
15.6667,120.5833,103003.0
33.9196,133.1812,103760.0
17.59,33.96,103941.0
33.9069,-118.0829,103949.0
-36.6203,-64.2906,103860.0
35.4028,139.315,102088.0
-15.3833,35.3333,101140.0
-4.1961,12.6731,103894.0
10.7667,79.8333,102905.0
50.7239,3.1612,97442.0
50.77,0.28,101547.0
53.5448,-2.6318,103608.0
-34.6833,-58.6833,100324.0
14.95,120.9667,103097.0
27.9985,-15.4167,102769.0
-1.0396,37.09,99322.0
47.7617,27.9289,102457.0
28.6331,104.4181,103532.0
25.079,101.502,103115.0
50.8756,8.0167,102836.0
21.35,-98.2333,103616.0
-1.18,136.08,103610.0
46.3167,44.2667,103132.0
35.1379,110.764,102090.0
-10.6833,35.65,99961.0
14.5333,-91.5,103276.0
25.4383,75.6372,103286.0
34.1174,-117.3894,103526.0
37.9108,40.2367,102653.0
50.8352,-0.1758,91900.0
-0.4167,36.95,98908.0
-34.8167,-58.3667,98859.0
53.8872,25.3028,103391.0
37.7927,-121.2264,103420.0
34.1542,3.4969,102453.0
2.19,22.46,103328.0
-19.5928,-46.9408,103287.0
-25.325,-49.31,103204.0
35.9572,139.4031,100829.0
-8.0019,-35.0178,102895.0
23.7081,102.496,102923.0
53.1,49.9167,102075.0
0.6094,127.5697,103171.0
45.05,9.7,103082.0
35.4933,128.7489,103069.0
35.62,111.21,102400.0
23.5517,99.0653,102992.0
47.79,22.89,102411.0
52.15,9.95,101990.0
7.3744,124.2686,102914.0
23.9167,120.6833,101606.0
19.4553,-96.9586,92127.0
36.4153,128.1606,102892.0
0.3333,34.4833,99987.0
22.82,88.35,101477.0
10.1167,123.2667,102656.0
38.6034,-121.381,102864.0
55.85,38.4333,102592.0
-26.45,29.45,101919.0
48.7875,2.3928,94649.0
22.5337,113.2485,101415.0
32.8017,-116.9605,102708.0
37.9667,23.6333,89380.0
16.0167,120.3667,100471.0
34.1879,-118.3235,102511.0
40.1686,-105.1005,102474.0
40.0763,-74.2031,102466.0
20.6592,-75.6781,102354.0
45.5266,119.6506,102214.0
28.7056,80.575,101970.0
-7.8339,-34.9058,102021.0
35.2383,58.4656,102282.0
46.6167,14.3,101403.0
49.0847,-123.0586,102238.0
16.0892,80.1672,101398.0
29.7958,72.8578,101659.0
32.7933,12.4885,102038.0
50.8775,4.7044,100291.0
36.3333,126.6167,101852.0
39.5189,112.2837,101297.0
32.0436,48.8569,101878.0
4.0259,101.0213,101659.0
-12.9692,-39.2611,101548.0
-22.6619,-50.4119,101597.0
32.86,-6.56,95267.0
47.4784,-122.1919,101751.0
49.0278,104.0444,101260.0
42.4229,-82.1324,101647.0
23.2254,56.517,101640.0
33.1896,-117.2386,101638.0
52.3333,35.3667,100740.0
41.74,-111.8419,101616.0
-2.0636,101.3961,101325.0
-6.7303,147.0008,100677.0
34.5983,-112.3176,101539.0
-14.8333,-64.9,101454.0
49.5939,17.2508,100514.0
-7.5328,-46.0358,101456.0
43.4132,24.6169,101299.0
38.359,-121.968,101444.0
6.8333,125.4167,101125.0
21.3,-100.5167,101370.0
35.4489,2.9044,101239.0
24.0515,105.0573,101221.0
34.4581,135.5641,100415.0
12.0833,15.0333,101246.0
45.4906,12.2381,89376.0
36.7667,10.2833,97588.0
38.4633,111.1203,100615.0
26.3197,-98.1596,101170.0
31.3783,130.8522,100880.0
51.9,8.3833,100194.0
35.8706,7.115,100821.0
39.965,-86.146,101068.0
47.6626,-117.2346,101060.0
43.6167,13.5167,100924.0
31.4424,-100.4506,101004.0
11.6667,92.75,100608.0
41.2,32.6333,100749.0
-21.1308,-42.3658,100765.0
52.7842,27.5425,100824.0
6.91,0.6281,100479.0
-23.7658,-53.325,100676.0
49.4447,7.7689,100030.0
27.33,88.62,100286.0
14.655,-16.2314,100445.0
43.824,-91.2268,100693.0
38.475,47.0603,100641.0
35.3333,136.8667,97435.0
31.9333,49.3,100497.0
-23.3189,-46.5869,100179.0
35.2439,60.6225,100449.0
40.536,-74.3697,100447.0
43.4872,-112.0362,100442.0
6.65,122.1333,100150.0
42.7677,-86.0985,100432.0
52.2681,-113.8111,100418.0
38.0375,-78.4855,100416.0
39.05,66.8333,100300.0
5.976,121.1087,100088.0
32.5193,-94.7621,100330.0
48.7911,2.4628,92265.0
53.2283,-0.5389,97541.0
55.5333,28.6667,98122.0
-15.5369,-47.3339,100085.0
23.4976,116.2435,97747.0
40.5611,-74.2943,100089.0
-4.225,-44.78,100014.0
37.7269,-121.4522,100049.0
50.6761,-120.3408,100046.0
